dataset,metric,classifier,noise_type,intensity,accuracy
SmoothSubspace,dtw,svm,jittering,0.1,0.85
SmoothSubspace,dtw,1nn,jittering,0.2,0.596667
SmoothSubspace,dtw,svm,jittering,0.2,0.743333
SmoothSubspace,dtw,1nn,jittering,0.4,0.513333
SmoothSubspace,dtw,svm,jittering,0.4,0.576667
SmoothSubspace,dtw,1nn,missing,0.0,0.863333
SmoothSubspace,dtw,svm,missing,0.0,0.903333
SmoothSubspace,dtw,1nn,missing,0.05,0.823333
SmoothSubspace,dtw,svm,missing,0.05,0.876667
SmoothSubspace,dtw,1nn,missing,0.1,0.753333
SmoothSubspace,dtw,svm,missing,0.1,0.883333
SmoothSubspace,dtw,1nn,missing,0.2,0.75
SmoothSubspace,dtw,svm,missing,0.2,0.84
SmoothSubspace,dtw,1nn,missing,0.4,0.726667
SmoothSubspace,dtw,svm,missing,0.4,0.776667
SmoothSubspace,dtw,1nn,outlier,0.0,0.863333
SmoothSubspace,dtw,svm,outlier,0.0,0.903333
SmoothSubspace,dtw,1nn,outlier,0.05,0.72
SmoothSubspace,dtw,svm,outlier,0.05,0.793333
SmoothSubspace,dtw,1nn,outlier,0.1,0.62
SmoothSubspace,dtw,svm,outlier,0.1,0.753333
SmoothSubspace,dtw,1nn,outlier,0.2,0.453333
SmoothSubspace,dtw,svm,outlier,0.2,0.653333
SmoothSubspace,dtw,1nn,outlier,0.4,0.453333
SmoothSubspace,dtw,svm,outlier,0.4,0.47
SmoothSubspace,wdtw,1nn,jittering,0.0,0.883333
SmoothSubspace,wdtw,svm,jittering,0.0,0.91
SmoothSubspace,wdtw,1nn,jittering,0.05,0.883333
SmoothSubspace,wdtw,svm,jittering,0.05,0.896667
SmoothSubspace,wdtw,1nn,jittering,0.1,0.826667
SmoothSubspace,wdtw,svm,jittering,0.1,0.856667
SmoothSubspace,wdtw,1nn,jittering,0.2,0.623333
SmoothSubspace,wdtw,svm,jittering,0.2,0.77
SmoothSubspace,wdtw,1nn,jittering,0.4,0.513333
SmoothSubspace,wdtw,svm,jittering,0.4,0.57
SmoothSubspace,wdtw,1nn,missing,0.0,0.883333
SmoothSubspace,wdtw,svm,missing,0.0,0.91
SmoothSubspace,wdtw,1nn,missing,0.05,0.836667
SmoothSubspace,wdtw,svm,missing,0.05,0.893333
SmoothSubspace,wdtw,1nn,missing,0.1,0.766667
SmoothSubspace,wdtw,svm,missing,0.1,0.863333
SmoothSubspace,wdtw,1nn,missing,0.2,0.76
SmoothSubspace,wdtw,svm,missing,0.2,0.863333
SmoothSubspace,wdtw,1nn,missing,0.4,0.706667
SmoothSubspace,wdtw,svm,missing,0.4,0.743333
SmoothSubspace,wdtw,1nn,outlier,0.0,0.883333
SmoothSubspace,wdtw,svm,outlier,0.0,0.91
SmoothSubspace,wdtw,1nn,outlier,0.05,0.753333
SmoothSubspace,wdtw,svm,outlier,0.05,0.803333
SmoothSubspace,wdtw,1nn,outlier,0.1,0.616667
SmoothSubspace,wdtw,svm,outlier,0.1,0.736667
SmoothSubspace,wdtw,1nn,outlier,0.2,0.453333
SmoothSubspace,wdtw,svm,outlier,0.2,0.673333
SmoothSubspace,wdtw,1nn,outlier,0.4,0.453333
SmoothSubspace,wdtw,svm,outlier,0.4,0.493333
SmoothSubspace,ddtw,1nn,jittering,0.0,0.806667
SmoothSubspace,ddtw,svm,jittering,0.0,0.89
SmoothSubspace,ddtw,1nn,jittering,0.05,0.76
SmoothSubspace,ddtw,svm,jittering,0.05,0.856667
SmoothSubspace,ddtw,1nn,jittering,0.1,0.65
SmoothSubspace,ddtw,svm,jittering,0.1,0.746667
SmoothSubspace,ddtw,1nn,jittering,0.2,0.486667
SmoothSubspace,ddtw,svm,jittering,0.2,0.563333
SmoothSubspace,ddtw,1nn,jittering,0.4,0.41
SmoothSubspace,ddtw,svm,jittering,0.4,0.446667
SmoothSubspace,ddtw,1nn,missing,0.0,0.806667
SmoothSubspace,ddtw,svm,missing,0.0,0.89
SmoothSubspace,ddtw,1nn,missing,0.05,0.73
SmoothSubspace,ddtw,svm,missing,0.05,0.783333
SmoothSubspace,ddtw,1nn,missing,0.1,0.666667
SmoothSubspace,ddtw,svm,missing,0.1,0.676667
SmoothSubspace,ddtw,1nn,missing,0.2,0.613333
SmoothSubspace,ddtw,svm,missing,0.2,0.69
SmoothSubspace,ddtw,1nn,missing,0.4,0.55
SmoothSubspace,ddtw,svm,missing,0.4,0.64
SmoothSubspace,ddtw,1nn,outlier,0.0,0.806667
SmoothSubspace,ddtw,svm,outlier,0.0,0.89
SmoothSubspace,ddtw,1nn,outlier,0.05,0.636667
SmoothSubspace,ddtw,svm,outlier,0.05,0.51
SmoothSubspace,ddtw,1nn,outlier,0.1,0.543333
SmoothSubspace,ddtw,svm,outlier,0.1,0.446667
SmoothSubspace,ddtw,1nn,outlier,0.2,0.373333
SmoothSubspace,ddtw,svm,outlier,0.2,0.383333
SmoothSubspace,ddtw,1nn,outlier,0.4,0.406667
SmoothSubspace,ddtw,svm,outlier,0.4,0.416667
SmoothSubspace,wddtw,1nn,jittering,0.0,0.806667
SmoothSubspace,wddtw,svm,jittering,0.0,0.896667
SmoothSubspace,wddtw,1nn,jittering,0.05,0.77
SmoothSubspace,wddtw,svm,jittering,0.05,0.873333
SmoothSubspace,wddtw,1nn,jittering,0.1,0.653333
SmoothSubspace,wddtw,svm,jittering,0.1,0.76
SmoothSubspace,wddtw,1nn,jittering,0.2,0.473333
SmoothSubspace,wddtw,svm,jittering,0.2,0.586667
SmoothSubspace,wddtw,1nn,jittering,0.4,0.41
SmoothSubspace,wddtw,svm,jittering,0.4,0.426667
SmoothSubspace,wddtw,1nn,missing,0.0,0.806667
SmoothSubspace,wddtw,svm,missing,0.0,0.896667
SmoothSubspace,wddtw,1nn,missing,0.05,0.7
SmoothSubspace,wddtw,svm,missing,0.05,0.79
SmoothSubspace,wddtw,1nn,missing,0.1,0.65
SmoothSubspace,wddtw,svm,missing,0.1,0.716667
SmoothSubspace,wddtw,1nn,missing,0.2,0.603333
SmoothSubspace,wddtw,svm,missing,0.2,0.693333
SmoothSubspace,wddtw,1nn,missing,0.4,0.62
SmoothSubspace,wddtw,svm,missing,0.4,0.623333
SmoothSubspace,wddtw,1nn,outlier,0.0,0.806667
SmoothSubspace,wddtw,svm,outlier,0.0,0.896667
SmoothSubspace,wddtw,1nn,outlier,0.05,0.646667
SmoothSubspace,wddtw,svm,outlier,0.05,0.51
SmoothSubspace,wddtw,1nn,outlier,0.1,0.56
SmoothSubspace,wddtw,svm,outlier,0.1,0.45
SmoothSubspace,wddtw,1nn,outlier,0.2,0.373333
SmoothSubspace,wddtw,svm,outlier,0.2,0.39
SmoothSubspace,wddtw,1nn,outlier,0.4,0.41
SmoothSubspace,wddtw,svm,outlier,0.4,0.41
SmoothSubspace,shape_dtw,1nn,jittering,0.0,0.903333
SmoothSubspace,shape_dtw,svm,jittering,0.0,0.926667
SmoothSubspace,shape_dtw,1nn,jittering,0.05,0.896667
SmoothSubspace,shape_dtw,svm,jittering,0.05,0.92
SmoothSubspace,shape_dtw,1nn,jittering,0.1,0.833333
SmoothSubspace,shape_dtw,svm,jittering,0.1,0.886667
SmoothSubspace,shape_dtw,1nn,jittering,0.2,0.653333
SmoothSubspace,shape_dtw,svm,jittering,0.2,0.76
SmoothSubspace,shape_dtw,1nn,jittering,0.4,0.523333
SmoothSubspace,shape_dtw,svm,jittering,0.4,0.543333
SmoothSubspace,shape_dtw,1nn,missing,0.0,0.903333
SmoothSubspace,shape_dtw,svm,missing,0.0,0.926667
SmoothSubspace,shape_dtw,1nn,missing,0.05,0.85
SmoothSubspace,shape_dtw,svm,missing,0.05,0.853333
SmoothSubspace,shape_dtw,1nn,missing,0.1,0.766667
SmoothSubspace,shape_dtw,svm,missing,0.1,0.85
SmoothSubspace,shape_dtw,1nn,missing,0.2,0.693333
SmoothSubspace,shape_dtw,svm,missing,0.2,0.766667
SmoothSubspace,shape_dtw,1nn,missing,0.4,0.613333
SmoothSubspace,shape_dtw,svm,missing,0.4,0.613333
SmoothSubspace,shape_dtw,1nn,outlier,0.0,0.903333
SmoothSubspace,shape_dtw,svm,outlier,0.0,0.926667
SmoothSubspace,shape_dtw,1nn,outlier,0.05,0.75
SmoothSubspace,shape_dtw,svm,outlier,0.05,0.766667
SmoothSubspace,shape_dtw,1nn,outlier,0.1,0.626667
SmoothSubspace,shape_dtw,svm,outlier,0.1,0.643333
SmoothSubspace,shape_dtw,1nn,outlier,0.2,0.453333
SmoothSubspace,shape_dtw,svm,outlier,0.2,0.556667
SmoothSubspace,shape_dtw,1nn,outlier,0.4,0.426667
SmoothSubspace,shape_dtw,svm,outlier,0.4,0.41
SmoothSubspace,euclidean,1nn,jittering,0.0,0.916667
SmoothSubspace,euclidean,svm,jittering,0.0,0.9
SmoothSubspace,euclidean,1nn,jittering,0.05,0.923333
SmoothSubspace,euclidean,svm,jittering,0.05,0.873333
SmoothSubspace,euclidean,1nn,jittering,0.1,0.873333
SmoothSubspace,euclidean,svm,jittering,0.1,0.856667
SmoothSubspace,euclidean,1nn,jittering,0.2,0.693333
SmoothSubspace,euclidean,svm,jittering,0.2,0.776667
SmoothSubspace,euclidean,1nn,jittering,0.4,0.5
SmoothSubspace,euclidean,svm,jittering,0.4,0.63
SmoothSubspace,euclidean,1nn,missing,0.0,0.916667
SmoothSubspace,euclidean,svm,missing,0.0,0.9
SmoothSubspace,euclidean,1nn,missing,0.05,0.886667
SmoothSubspace,euclidean,svm,missing,0.05,0.833333
SmoothSubspace,euclidean,1nn,missing,0.1,0.74
SmoothSubspace,euclidean,svm,missing,0.1,0.76
SmoothSubspace,euclidean,1nn,missing,0.2,0.643333
SmoothSubspace,euclidean,svm,missing,0.2,0.743333
SmoothSubspace,euclidean,1nn,missing,0.4,0.466667
SmoothSubspace,euclidean,svm,missing,0.4,0.623333
SmoothSubspace,euclidean,1nn,outlier,0.0,0.916667
SmoothSubspace,euclidean,svm,outlier,0.0,0.9
SmoothSubspace,euclidean,1nn,outlier,0.05,0.78
SmoothSubspace,euclidean,svm,outlier,0.05,0.736667
SmoothSubspace,euclidean,1nn,outlier,0.1,0.613333
SmoothSubspace,euclidean,svm,outlier,0.1,0.716667
SmoothSubspace,euclidean,1nn,outlier,0.2,0.453333
SmoothSubspace,euclidean,svm,outlier,0.2,0.553333
SmoothSubspace,euclidean,1nn,outlier,0.4,0.473333
SmoothSubspace,euclidean,svm,outlier,0.4,0.513333
SmoothSubspace,manhattan,1nn,jittering,0.0,0.976667
SmoothSubspace,manhattan,svm,jittering,0.0,1.0
SmoothSubspace,manhattan,1nn,jittering,0.05,0.96
SmoothSubspace,manhattan,svm,jittering,0.05,0.98
SmoothSubspace,manhattan,1nn,jittering,0.1,0.91
SmoothSubspace,manhattan,svm,jittering,0.1,0.966667
SmoothSubspace,manhattan,1nn,jittering,0.2,0.7
SmoothSubspace,manhattan,svm,jittering,0.2,0.866667
SmoothSubspace,manhattan,1nn,jittering,0.4,0.546667
SmoothSubspace,manhattan,svm,jittering,0.4,0.643333
SmoothSubspace,manhattan,1nn,missing,0.0,0.976667
SmoothSubspace,manhattan,svm,missing,0.0,1.0
SmoothSubspace,manhattan,1nn,missing,0.05,0.936667
SmoothSubspace,manhattan,svm,missing,0.05,0.993333
SmoothSubspace,manhattan,1nn,missing,0.1,0.913333
SmoothSubspace,manhattan,svm,missing,0.1,0.98
SmoothSubspace,manhattan,1nn,missing,0.2,0.83
SmoothSubspace,manhattan,svm,missing,0.2,0.96
SmoothSubspace,manhattan,1nn,missing,0.4,0.64
SmoothSubspace,manhattan,svm,missing,0.4,0.9
SmoothSubspace,manhattan,1nn,outlier,0.0,0.976667
SmoothSubspace,manhattan,svm,outlier,0.0,1.0
SmoothSubspace,manhattan,1nn,outlier,0.05,0.93
SmoothSubspace,manhattan,svm,outlier,0.05,0.996667
SmoothSubspace,manhattan,1nn,outlier,0.1,0.876667
SmoothSubspace,manhattan,svm,outlier,0.1,0.983333
SmoothSubspace,manhattan,1nn,outlier,0.2,0.683333
SmoothSubspace,manhattan,svm,outlier,0.2,0.963333
SmoothSubspace,manhattan,1nn,outlier,0.4,0.596667
SmoothSubspace,manhattan,svm,outlier,0.4,0.923333
SmoothSubspace,minkowski,1nn,jittering,0.0,0.916667
SmoothSubspace,minkowski,svm,jittering,0.0,0.9
SmoothSubspace,minkowski,1nn,jittering,0.05,0.923333
SmoothSubspace,minkowski,svm,jittering,0.05,0.873333
SmoothSubspace,minkowski,1nn,jittering,0.1,0.873333
SmoothSubspace,minkowski,svm,jittering,0.1,0.856667
SmoothSubspace,minkowski,1nn,jittering,0.2,0.693333
SmoothSubspace,minkowski,svm,jittering,0.2,0.776667
SmoothSubspace,minkowski,1nn,jittering,0.4,0.5
SmoothSubspace,minkowski,svm,jittering,0.4,0.63
SmoothSubspace,minkowski,1nn,missing,0.0,0.916667
SmoothSubspace,minkowski,svm,missing,0.0,0.9
SmoothSubspace,minkowski,1nn,missing,0.05,0.853333
SmoothSubspace,minkowski,svm,missing,0.05,0.853333
SmoothSubspace,minkowski,1nn,missing,0.1,0.79
SmoothSubspace,minkowski,svm,missing,0.1,0.81
SmoothSubspace,minkowski,1nn,missing,0.2,0.656667
SmoothSubspace,minkowski,svm,missing,0.2,0.71
SmoothSubspace,minkowski,1nn,missing,0.4,0.57
SmoothSubspace,minkowski,svm,missing,0.4,0.646667
SmoothSubspace,minkowski,1nn,outlier,0.0,0.916667
SmoothSubspace,minkowski,svm,outlier,0.0,0.9
SmoothSubspace,minkowski,1nn,outlier,0.05,0.78
SmoothSubspace,minkowski,svm,outlier,0.05,0.736667
SmoothSubspace,minkowski,1nn,outlier,0.1,0.613333
SmoothSubspace,minkowski,svm,outlier,0.1,0.716667
SmoothSubspace,minkowski,1nn,outlier,0.2,0.453333
SmoothSubspace,minkowski,svm,outlier,0.2,0.553333
SmoothSubspace,minkowski,1nn,outlier,0.4,0.473333
SmoothSubspace,minkowski,svm,outlier,0.4,0.513333
SmoothSubspace,sbd,1nn,jittering,0.0,0.866667
SmoothSubspace,sbd,svm,jittering,0.0,0.896667
SmoothSubspace,sbd,1nn,jittering,0.05,0.84
SmoothSubspace,sbd,svm,jittering,0.05,0.863333
SmoothSubspace,sbd,1nn,jittering,0.1,0.683333
SmoothSubspace,sbd,svm,jittering,0.1,0.766667
SmoothSubspace,sbd,1nn,jittering,0.2,0.55
SmoothSubspace,sbd,svm,jittering,0.2,0.616667
SmoothSubspace,sbd,1nn,jittering,0.4,0.43
SmoothSubspace,sbd,svm,jittering,0.4,0.453333
SmoothSubspace,sbd,1nn,missing,0.0,0.866667
SmoothSubspace,sbd,svm,missing,0.0,0.896667
SmoothSubspace,sbd,1nn,missing,0.05,0.796667
SmoothSubspace,sbd,svm,missing,0.05,0.79
SmoothSubspace,sbd,1nn,missing,0.1,0.663333
SmoothSubspace,sbd,svm,missing,0.1,0.68
SmoothSubspace,sbd,1nn,missing,0.2,0.603333
SmoothSubspace,sbd,svm,missing,0.2,0.666667
SmoothSubspace,sbd,1nn,missing,0.4,0.506667
SmoothSubspace,sbd,svm,missing,0.4,0.45
SmoothSubspace,sbd,1nn,outlier,0.0,0.866667
SmoothSubspace,sbd,svm,outlier,0.0,0.896667
SmoothSubspace,sbd,1nn,outlier,0.05,0.586667
SmoothSubspace,sbd,svm,outlier,0.05,0.636667
SmoothSubspace,sbd,1nn,outlier,0.1,0.503333
SmoothSubspace,sbd,svm,outlier,0.1,0.56
SmoothSubspace,sbd,1nn,outlier,0.2,0.34
SmoothSubspace,sbd,svm,outlier,0.2,0.46
SmoothSubspace,sbd,1nn,outlier,0.4,0.36
SmoothSubspace,sbd,svm,outlier,0.4,0.37
SyntheticControl,lcss,1nn,jittering,0.0,0.963333
SyntheticControl,lcss,svm,jittering,0.0,0.946667
SyntheticControl,lcss,1nn,jittering,0.05,0.956667
SyntheticControl,lcss,svm,jittering,0.05,0.951667
SyntheticControl,lcss,1nn,jittering,0.1,0.95
SyntheticControl,lcss,svm,jittering,0.1,0.953333
SyntheticControl,lcss,1nn,jittering,0.2,0.95
SyntheticControl,lcss,svm,jittering,0.2,0.96
SyntheticControl,lcss,1nn,jittering,0.4,0.898333
SyntheticControl,lcss,svm,jittering,0.4,0.951667
SyntheticControl,lcss,1nn,missing,0.0,0.963333
SyntheticControl,lcss,svm,missing,0.0,0.946667
SyntheticControl,lcss,1nn,missing,0.05,0.943333
SyntheticControl,lcss,svm,missing,0.05,0.955
SyntheticControl,lcss,1nn,missing,0.1,0.916667
SyntheticControl,lcss,svm,missing,0.1,0.938333
SyntheticControl,lcss,1nn,missing,0.2,0.856667
SyntheticControl,lcss,svm,missing,0.2,0.936667
SyntheticControl,lcss,1nn,missing,0.4,0.735
SyntheticControl,lcss,svm,missing,0.4,0.888333
SyntheticControl,lcss,1nn,outlier,0.0,0.963333
SyntheticControl,lcss,svm,outlier,0.0,0.946667
SyntheticControl,lcss,1nn,outlier,0.05,0.97
SyntheticControl,lcss,svm,outlier,0.05,0.961667
SyntheticControl,lcss,1nn,outlier,0.1,0.948333
SyntheticControl,lcss,svm,outlier,0.1,0.956667
SyntheticControl,lcss,1nn,outlier,0.2,0.895
SyntheticControl,lcss,svm,outlier,0.2,0.951667
SyntheticControl,lcss,1nn,outlier,0.4,0.841667
SyntheticControl,lcss,svm,outlier,0.4,0.95
SyntheticControl,edr,1nn,jittering,0.0,0.898333
SyntheticControl,edr,svm,jittering,0.0,0.975
SyntheticControl,edr,1nn,jittering,0.05,0.886667
SyntheticControl,edr,svm,jittering,0.05,0.975
SyntheticControl,edr,1nn,jittering,0.1,0.876667
SyntheticControl,edr,svm,jittering,0.1,0.975
SyntheticControl,edr,1nn,jittering,0.2,0.848333
SyntheticControl,edr,svm,jittering,0.2,0.978333
SyntheticControl,edr,1nn,jittering,0.4,0.801667
SyntheticControl,edr,svm,jittering,0.4,0.945
SyntheticControl,edr,1nn,missing,0.0,0.898333
SyntheticControl,edr,svm,missing,0.0,0.975
SyntheticControl,edr,1nn,missing,0.05,0.873333
SyntheticControl,edr,svm,missing,0.05,0.975
SyntheticControl,edr,1nn,missing,0.1,0.856667
SyntheticControl,edr,svm,missing,0.1,0.973333
SyntheticControl,edr,1nn,missing,0.2,0.808333
SyntheticControl,edr,svm,missing,0.2,0.95
SyntheticControl,edr,1nn,missing,0.4,0.59
SyntheticControl,edr,svm,missing,0.4,0.875
SyntheticControl,edr,1nn,outlier,0.0,0.898333
SyntheticControl,edr,svm,outlier,0.0,0.975
SyntheticControl,edr,1nn,outlier,0.05,0.918333
SyntheticControl,edr,svm,outlier,0.05,0.976667
SyntheticControl,edr,1nn,outlier,0.1,0.92
SyntheticControl,edr,svm,outlier,0.1,0.975
SyntheticControl,edr,1nn,outlier,0.2,0.885
SyntheticControl,edr,svm,outlier,0.2,0.968333
SyntheticControl,edr,1nn,outlier,0.4,0.815
SyntheticControl,edr,svm,outlier,0.4,0.963333
SyntheticControl,erp,1nn,jittering,0.0,0.981667
SyntheticControl,erp,svm,jittering,0.0,0.99
SyntheticControl,erp,1nn,jittering,0.05,0.983333
SyntheticControl,erp,svm,jittering,0.05,0.993333
SyntheticControl,erp,1nn,jittering,0.1,0.963333
SyntheticControl,erp,svm,jittering,0.1,0.991667
SyntheticControl,erp,1nn,jittering,0.2,0.96
SyntheticControl,erp,svm,jittering,0.2,0.986667
SyntheticControl,erp,1nn,jittering,0.4,0.915
SyntheticControl,erp,svm,jittering,0.4,0.976667
SyntheticControl,erp,1nn,missing,0.0,0.981667
SyntheticControl,erp,svm,missing,0.0,0.99
SyntheticControl,erp,1nn,missing,0.05,0.968333
SyntheticControl,erp,svm,missing,0.05,0.986667
SyntheticControl,erp,1nn,missing,0.1,0.941667
SyntheticControl,erp,svm,missing,0.1,0.983333
SyntheticControl,erp,1nn,missing,0.2,0.903333
SyntheticControl,erp,svm,missing,0.2,0.988333
SyntheticControl,erp,1nn,missing,0.4,0.873333
SyntheticControl,erp,svm,missing,0.4,0.95
SyntheticControl,erp,1nn,outlier,0.0,0.981667
SyntheticControl,erp,svm,outlier,0.0,0.99
SyntheticControl,erp,1nn,outlier,0.05,0.866667
SyntheticControl,erp,svm,outlier,0.05,0.978333
SyntheticControl,erp,1nn,outlier,0.1,0.786667
SyntheticControl,erp,svm,outlier,0.1,0.963333
SyntheticControl,erp,1nn,outlier,0.2,0.676667
SyntheticControl,erp,svm,outlier,0.2,0.908333
SyntheticControl,erp,1nn,outlier,0.4,0.486667
SyntheticControl,erp,svm,outlier,0.4,0.781667
SyntheticControl,msm,1nn,jittering,0.0,0.966667
SyntheticControl,msm,svm,jittering,0.0,0.983333
SyntheticControl,msm,1nn,jittering,0.05,0.97
SyntheticControl,msm,svm,jittering,0.05,0.981667
SyntheticControl,msm,1nn,jittering,0.1,0.975
SyntheticControl,msm,svm,jittering,0.1,0.983333
SyntheticControl,msm,1nn,jittering,0.2,0.97
SyntheticControl,msm,svm,jittering,0.2,0.975
SyntheticControl,msm,1nn,jittering,0.4,0.941667
SyntheticControl,msm,svm,jittering,0.4,0.966667
SyntheticControl,msm,1nn,missing,0.0,0.966667
SyntheticControl,msm,svm,missing,0.0,0.983333
SyntheticControl,msm,1nn,missing,0.05,0.963333
SyntheticControl,msm,svm,missing,0.05,0.976667
SyntheticControl,msm,1nn,missing,0.1,0.958333
SyntheticControl,msm,svm,missing,0.1,0.98
SyntheticControl,msm,1nn,missing,0.2,0.92
SyntheticControl,msm,svm,missing,0.2,0.97
SyntheticControl,msm,1nn,missing,0.4,0.781667
SyntheticControl,msm,svm,missing,0.4,0.935
SyntheticControl,msm,1nn,outlier,0.0,0.966667
SyntheticControl,msm,svm,outlier,0.0,0.983333
SyntheticControl,msm,1nn,outlier,0.05,0.903333
SyntheticControl,msm,svm,outlier,0.05,0.975
SyntheticControl,msm,1nn,outlier,0.1,0.806667
SyntheticControl,msm,svm,outlier,0.1,0.958333
SyntheticControl,msm,1nn,outlier,0.2,0.693333
SyntheticControl,msm,svm,outlier,0.2,0.96
SyntheticControl,msm,1nn,outlier,0.4,0.526667
SyntheticControl,msm,svm,outlier,0.4,0.888333
SyntheticControl,twe,1nn,jittering,0.0,0.981667
SyntheticControl,twe,svm,jittering,0.0,0.988333
SyntheticControl,twe,1nn,jittering,0.05,0.98
SyntheticControl,twe,svm,jittering,0.05,0.988333
SyntheticControl,twe,1nn,jittering,0.1,0.978333
SyntheticControl,twe,svm,jittering,0.1,0.986667
SyntheticControl,twe,1nn,jittering,0.2,0.975
SyntheticControl,twe,svm,jittering,0.2,0.986667
SyntheticControl,twe,1nn,jittering,0.4,0.95
SyntheticControl,twe,svm,jittering,0.4,0.968333
SyntheticControl,twe,1nn,missing,0.0,0.981667
SyntheticControl,twe,svm,missing,0.0,0.988333
SyntheticControl,twe,1nn,missing,0.05,0.98
SyntheticControl,twe,svm,missing,0.05,0.983333
SyntheticControl,twe,1nn,missing,0.1,0.963333
SyntheticControl,twe,svm,missing,0.1,0.981667
SyntheticControl,twe,1nn,missing,0.2,0.938333
SyntheticControl,twe,svm,missing,0.2,0.975
SyntheticControl,twe,1nn,missing,0.4,0.801667
SyntheticControl,twe,svm,missing,0.4,0.95
SyntheticControl,twe,1nn,outlier,0.0,0.981667
SyntheticControl,twe,svm,outlier,0.0,0.988333
SyntheticControl,twe,1nn,outlier,0.05,0.913333
SyntheticControl,twe,svm,outlier,0.05,0.978333
SyntheticControl,twe,1nn,outlier,0.1,0.833333
SyntheticControl,twe,svm,outlier,0.1,0.968333
SyntheticControl,twe,1nn,outlier,0.2,0.673333
SyntheticControl,twe,svm,outlier,0.2,0.943333
SyntheticControl,twe,1nn,outlier,0.4,0.543333
SyntheticControl,twe,svm,outlier,0.4,0.88
SyntheticControl,adtw,1nn,jittering,0.0,0.985
SyntheticControl,adtw,svm,jittering,0.0,0.953333
SyntheticControl,adtw,1nn,jittering,0.05,0.99
SyntheticControl,adtw,svm,jittering,0.05,0.958333
SyntheticControl,adtw,1nn,jittering,0.1,0.988333
SyntheticControl,adtw,svm,jittering,0.1,0.96
SyntheticControl,adtw,1nn,jittering,0.2,0.983333
SyntheticControl,adtw,svm,jittering,0.2,0.958333
SyntheticControl,adtw,1nn,jittering,0.4,0.965
SyntheticControl,adtw,svm,jittering,0.4,0.953333
SyntheticControl,adtw,1nn,missing,0.0,0.985
SyntheticControl,adtw,svm,missing,0.0,0.953333
SyntheticControl,adtw,1nn,missing,0.05,0.983333
SyntheticControl,adtw,svm,missing,0.05,0.958333
SyntheticControl,adtw,1nn,missing,0.1,0.968333
SyntheticControl,adtw,svm,missing,0.1,0.948333
SyntheticControl,adtw,1nn,missing,0.2,0.93
SyntheticControl,adtw,svm,missing,0.2,0.958333
SyntheticControl,adtw,1nn,missing,0.4,0.826667
SyntheticControl,adtw,svm,missing,0.4,0.923333
SyntheticControl,adtw,1nn,outlier,0.0,0.985
SyntheticControl,adtw,svm,outlier,0.0,0.953333
SyntheticControl,adtw,1nn,outlier,0.05,0.765
SyntheticControl,adtw,svm,outlier,0.05,0.903333
SyntheticControl,adtw,1nn,outlier,0.1,0.628333
SyntheticControl,adtw,svm,outlier,0.1,0.8
SyntheticControl,adtw,1nn,outlier,0.2,0.506667
SyntheticControl,adtw,svm,outlier,0.2,0.625
SyntheticControl,adtw,1nn,outlier,0.4,0.396667
SyntheticControl,adtw,svm,outlier,0.4,0.51
SyntheticControl,dtw,1nn,jittering,0.0,0.991667
SyntheticControl,dtw,svm,jittering,0.0,0.986667
SyntheticControl,dtw,1nn,jittering,0.05,0.991667
SyntheticControl,dtw,svm,jittering,0.05,0.985
SyntheticControl,dtw,1nn,jittering,0.1,0.993333
SyntheticControl,dtw,svm,jittering,0.1,0.983333
SyntheticControl,dtw,1nn,jittering,0.2,0.991667
SyntheticControl,dtw,svm,jittering,0.2,0.981667
SyntheticControl,dtw,1nn,jittering,0.4,0.936667
SyntheticControl,dtw,svm,jittering,0.4,0.961667
SyntheticControl,dtw,1nn,missing,0.0,0.991667
SyntheticControl,dtw,svm,missing,0.0,0.986667
SyntheticControl,dtw,1nn,missing,0.05,0.993333
SyntheticControl,dtw,svm,missing,0.05,0.978333
SyntheticControl,dtw,1nn,missing,0.1,0.976667
SyntheticControl,dtw,svm,missing,0.1,0.98
SyntheticControl,dtw,1nn,missing,0.2,0.93
SyntheticControl,dtw,svm,missing,0.2,0.956667
SyntheticControl,dtw,1nn,missing,0.4,0.848333
SyntheticControl,dtw,svm,missing,0.4,0.928333
SyntheticControl,dtw,1nn,outlier,0.0,0.991667
SyntheticControl,dtw,svm,outlier,0.0,0.986667
SyntheticControl,dtw,1nn,outlier,0.05,0.69
SyntheticControl,dtw,svm,outlier,0.05,0.791667
SyntheticControl,dtw,1nn,outlier,0.1,0.566667
SyntheticControl,dtw,svm,outlier,0.1,0.683333
SyntheticControl,dtw,1nn,outlier,0.2,0.49
SyntheticControl,dtw,svm,outlier,0.2,0.575
SyntheticControl,dtw,1nn,outlier,0.4,0.408333
SyntheticControl,dtw,svm,outlier,0.4,0.515
SyntheticControl,wdtw,1nn,jittering,0.0,0.991667
SyntheticControl,wdtw,svm,jittering,0.0,0.971667
SyntheticControl,wdtw,1nn,jittering,0.05,0.991667
SyntheticControl,wdtw,svm,jittering,0.05,0.973333
SyntheticControl,wdtw,1nn,jittering,0.1,0.99
SyntheticControl,wdtw,svm,jittering,0.1,0.973333
SyntheticControl,wdtw,1nn,jittering,0.2,0.99
SyntheticControl,wdtw,svm,jittering,0.2,0.97
SyntheticControl,wdtw,1nn,jittering,0.4,0.943333
SyntheticControl,wdtw,svm,jittering,0.4,0.955
SyntheticControl,wdtw,1nn,missing,0.0,0.991667
