noise_type,intensity,metric_A,metric_B,diff,SE,z,p_raw,CI_low,CI_high,pred_A,pred_B,p_fdr
jittering,0.2,twe,wddtw,0.250645,0.035529,7.0546,0.0,0.181008,0.320282,0.793313,0.542668,0.0
jittering,0.2,twe,wdtw,0.005784,0.035529,0.1628,0.87068,-0.063853,0.075421,0.793313,0.787529,0.9660724137931035
jittering,0.2,wddtw,wdtw,-0.244861,0.035529,-6.8918,0.0,-0.314498,-0.175224,0.542668,0.787529,0.0
jittering,0.4,adtw,ddtw,0.252582,0.035529,7.1091,0.0,0.182945,0.322219,0.715093,0.462511,0.0
jittering,0.4,adtw,dtw,0.020162,0.035529,0.5675,0.570386,-0.049475,0.0898,0.715093,0.694931,0.7845920960698689
jittering,0.4,adtw,edr,0.076803,0.035529,2.1617,0.030643,0.007166,0.14644,0.715093,0.638291,0.08057216193656093
jittering,0.4,adtw,erp,0.00963,0.035529,0.2711,0.786346,-0.060007,0.079268,0.715093,0.705463,0.9244535687732343
jittering,0.4,adtw,euclidean,0.040808,0.035529,1.1486,0.250731,-0.028829,0.110445,0.715093,0.674285,0.492169869402985
jittering,0.4,adtw,lcss,0.027167,0.035529,0.7646,0.444487,-0.04247,0.096804,0.715093,0.687926,0.684997089041096
jittering,0.4,adtw,manhattan,0.039668,0.035529,1.1165,0.264216,-0.02997,0.109305,0.715093,0.675426,0.5087288508557457
jittering,0.4,adtw,minkowski,0.040808,0.035529,1.1486,0.250731,-0.028829,0.110445,0.715093,0.674285,0.492169869402985
jittering,0.4,adtw,msm,0.009769,0.035529,0.275,0.78334,-0.059868,0.079407,0.715093,0.705324,0.9244535687732343
jittering,0.4,adtw,sbd,0.005968,0.035529,0.168,0.866608,-0.063669,0.075605,0.715093,0.709126,0.9645990106007067
jittering,0.4,adtw,shape_dtw,0.01472,0.035529,0.4143,0.678659,-0.054918,0.084357,0.715093,0.700374,0.8627021186440679
jittering,0.4,adtw,twe,0.005998,0.035529,0.1688,0.865945,-0.06364,0.075635,0.715093,0.709096,0.9645990106007067
jittering,0.4,adtw,wddtw,0.251289,0.035529,7.0727,0.0,0.181651,0.320926,0.715093,0.463805,0.0
jittering,0.4,adtw,wdtw,0.009487,0.035529,0.267,0.789454,-0.06015,0.079124,0.715093,0.705606,0.9244535687732343
jittering,0.4,ddtw,dtw,-0.23242,0.035529,-6.5417,0.0,-0.302057,-0.162783,0.462511,0.694931,0.0
jittering,0.4,ddtw,edr,-0.175779,0.035529,-4.9475,1e-06,-0.245417,-0.106142,0.462511,0.638291,6.15234375e-06
jittering,0.4,ddtw,erp,-0.242952,0.035529,-6.8381,0.0,-0.312589,-0.173314,0.462511,0.705463,0.0
jittering,0.4,ddtw,euclidean,-0.211774,0.035529,-5.9606,0.0,-0.281411,-0.142137,0.462511,0.674285,0.0
jittering,0.4,ddtw,lcss,-0.225415,0.035529,-6.3445,0.0,-0.295052,-0.155778,0.462511,0.687926,0.0
jittering,0.4,ddtw,manhattan,-0.212914,0.035529,-5.9927,0.0,-0.282552,-0.143277,0.462511,0.675426,0.0
jittering,0.4,ddtw,minkowski,-0.211774,0.035529,-5.9606,0.0,-0.281411,-0.142137,0.462511,0.674285,0.0
jittering,0.4,ddtw,msm,-0.242813,0.035529,-6.8342,0.0,-0.31245,-0.173175,0.462511,0.705324,0.0
jittering,0.4,ddtw,sbd,-0.246614,0.035529,-6.9412,0.0,-0.316252,-0.176977,0.462511,0.709126,0.0
jittering,0.4,ddtw,shape_dtw,-0.237863,0.035529,-6.6948,0.0,-0.3075,-0.168225,0.462511,0.700374,0.0
jittering,0.4,ddtw,twe,-0.246584,0.035529,-6.9403,0.0,-0.316222,-0.176947,0.462511,0.709096,0.0
jittering,0.4,ddtw,wddtw,-0.001293,0.035529,-0.0364,0.970959,-0.070931,0.068344,0.462511,0.463805,0.9958967229072031
jittering,0.4,ddtw,wdtw,-0.243095,0.035529,-6.8421,0.0,-0.312732,-0.173458,0.462511,0.705606,0.0
jittering,0.4,dtw,edr,0.056641,0.035529,1.5942,0.110892,-0.012997,0.126278,0.694931,0.638291,0.24393142458100558
jittering,0.4,dtw,erp,-0.010532,0.035529,-0.2964,0.766905,-0.080169,0.059106,0.694931,0.705463,0.9150571022727272
jittering,0.4,dtw,euclidean,0.020646,0.035529,0.5811,0.561178,-0.048992,0.090283,0.694931,0.674285,0.7726008304195804
jittering,0.4,dtw,lcss,0.007005,0.035529,0.1972,0.843706,-0.062633,0.076642,0.694931,0.687926,0.9540959914101647
jittering,0.4,dtw,manhattan,0.019506,0.035529,0.549,0.583006,-0.050132,0.089143,0.694931,0.675426,0.7895395098882202
jittering,0.4,dtw,minkowski,0.020646,0.035529,0.5811,0.561178,-0.048992,0.090283,0.694931,0.674285,0.7726008304195804
jittering,0.4,dtw,msm,-0.010393,0.035529,-0.2925,0.769893,-0.08003,0.059244,0.694931,0.705324,0.9179269303557911
jittering,0.4,dtw,sbd,-0.014194,0.035529,-0.3995,0.689514,-0.083832,0.055443,0.694931,0.709126,0.8682615215654952
jittering,0.4,dtw,shape_dtw,-0.005443,0.035529,-0.1532,0.878249,-0.07508,0.064195,0.694931,0.700374,0.9698098320503848
jittering,0.4,dtw,twe,-0.014165,0.035529,-0.3987,0.690135,-0.083802,0.055473,0.694931,0.709096,0.8682615215654952
jittering,0.4,dtw,wddtw,0.231126,0.035529,6.5052,0.0,0.161489,0.300764,0.694931,0.463805,0.0
jittering,0.4,dtw,wdtw,-0.010675,0.035529,-0.3005,0.763823,-0.080313,0.058962,0.694931,0.705606,0.9135585546282246
jittering,0.4,edr,erp,-0.067172,0.035529,-1.8906,0.058675,-0.13681,0.002465,0.638291,0.705463,0.14060824468085104
jittering,0.4,edr,euclidean,-0.035995,0.035529,-1.0131,0.31101,-0.105632,0.033642,0.638291,0.674285,0.5662898843930636
jittering,0.4,edr,lcss,-0.049636,0.035529,-1.397,0.162401,-0.119273,0.020001,0.638291,0.687926,0.34069703728362183
jittering,0.4,edr,manhattan,-0.037135,0.035529,-1.0452,0.295932,-0.106772,0.032502,0.638291,0.675426,0.5502867768595041
jittering,0.4,edr,minkowski,-0.035995,0.035529,-1.0131,0.31101,-0.105632,0.033642,0.638291,0.674285,0.5662898843930636
jittering,0.4,edr,msm,-0.067033,0.035529,-1.8867,0.059199,-0.136671,0.002604,0.638291,0.705324,0.14148471168437027
jittering,0.4,edr,sbd,-0.070835,0.035529,-1.9937,0.046184,-0.140472,-0.001198,0.638291,0.709126,0.11473154574132494
jittering,0.4,edr,shape_dtw,-0.062083,0.035529,-1.7474,0.08057,-0.131721,0.007554,0.638291,0.700374,0.18552302631578949
jittering,0.4,edr,twe,-0.070805,0.035529,-1.9929,0.046276,-0.140442,-0.001168,0.638291,0.709096,0.11477905511811022
jittering,0.4,edr,wddtw,0.174486,0.035529,4.9111,1e-06,0.104849,0.244123,0.638291,0.463805,6.15234375e-06
jittering,0.4,edr,wdtw,-0.067316,0.035529,-1.8947,0.058137,-0.136953,0.002321,0.638291,0.705606,0.14022323889739663
jittering,0.4,erp,euclidean,0.031178,0.035529,0.8775,0.380206,-0.03846,0.100815,0.705463,0.674285,0.6276985849056603
jittering,0.4,erp,lcss,0.017536,0.035529,0.4936,0.621603,-0.052101,0.087174,0.705463,0.687926,0.8206410100586756
jittering,0.4,erp,manhattan,0.030037,0.035529,0.8454,0.397874,-0.0396,0.099675,0.705463,0.675426,0.6440406474820144
jittering,0.4,erp,minkowski,0.031178,0.035529,0.8775,0.380206,-0.03846,0.100815,0.705463,0.674285,0.6276985849056603
jittering,0.4,erp,msm,0.000139,0.035529,0.0039,0.99688,-0.069498,0.069776,0.705463,0.705324,1.0
jittering,0.4,erp,sbd,-0.003663,0.035529,-0.1031,0.917892,-0.0733,0.065975,0.705463,0.709126,0.9807869063772049
jittering,0.4,erp,shape_dtw,0.005089,0.035529,0.1432,0.886104,-0.064548,0.074726,0.705463,0.700374,0.9729172004132232
jittering,0.4,erp,twe,-0.003633,0.035529,-0.1022,0.918561,-0.07327,0.066005,0.705463,0.709096,0.9808363220338983
jittering,0.4,erp,wddtw,0.241658,0.035529,6.8017,0.0,0.172021,0.311295,0.705463,0.463805,0.0
jittering,0.4,erp,wdtw,-0.000144,0.035529,-0.004,0.996777,-0.069781,0.069494,0.705463,0.705606,1.0
jittering,0.4,euclidean,lcss,-0.013641,0.035529,-0.3839,0.701025,-0.083278,0.055996,0.674285,0.687926,0.8745386867088608
jittering,0.4,euclidean,manhattan,-0.00114,0.035529,-0.0321,0.974398,-0.070778,0.068497,0.674285,0.675426,0.9958967229072031
jittering,0.4,euclidean,minkowski,-0.0,0.035529,-0.0,1.0,-0.069637,0.069637,0.674285,0.674285,1.0
jittering,0.4,euclidean,msm,-0.031039,0.035529,-0.8736,0.382333,-0.100676,0.038599,0.674285,0.705324,0.6288039843749998
jittering,0.4,euclidean,sbd,-0.03484,0.035529,-0.9806,0.326786,-0.104477,0.034797,0.674285,0.709126,0.5836293601359004
jittering,0.4,euclidean,shape_dtw,-0.026088,0.035529,-0.7343,0.462777,-0.095726,0.043549,0.674285,0.700374,0.7001669308357349
jittering,0.4,euclidean,twe,-0.03481,0.035529,-0.9798,0.327203,-0.104448,0.034827,0.674285,0.709096,0.5836293601359004
jittering,0.4,euclidean,wddtw,0.210481,0.035529,5.9242,0.0,0.140843,0.280118,0.674285,0.463805,0.0
jittering,0.4,euclidean,wdtw,-0.031321,0.035529,-0.8816,0.378017,-0.100958,0.038316,0.674285,0.705606,0.6260533911671924
jittering,0.4,lcss,manhattan,0.012501,0.035529,0.3518,0.724955,-0.057137,0.082138,0.687926,0.675426,0.8934304577464789
jittering,0.4,lcss,minkowski,0.013641,0.035529,0.3839,0.701025,-0.055996,0.083278,0.687926,0.674285,0.8745386867088608
jittering,0.4,lcss,msm,-0.017398,0.035529,-0.4897,0.624368,-0.087035,0.05224,0.687926,0.705324,0.82291179916318
jittering,0.4,lcss,sbd,-0.021199,0.035529,-0.5967,0.550728,-0.090836,0.048438,0.687926,0.709126,0.7702623459507043
jittering,0.4,lcss,shape_dtw,-0.012447,0.035529,-0.3503,0.72608,-0.082085,0.05719,0.687926,0.700374,0.8935516406249999
jittering,0.4,lcss,twe,-0.021169,0.035529,-0.5958,0.551291,-0.090807,0.048468,0.687926,0.709096,0.7702623459507043
jittering,0.4,lcss,wddtw,0.224122,0.035529,6.3081,0.0,0.154484,0.293759,0.687926,0.463805,0.0
jittering,0.4,lcss,wdtw,-0.01768,0.035529,-0.4976,0.618753,-0.087317,0.051957,0.687926,0.705606,0.8182501889168766
jittering,0.4,manhattan,minkowski,0.00114,0.035529,0.0321,0.974398,-0.068497,0.070778,0.675426,0.674285,0.9958967229072031
jittering,0.4,manhattan,msm,-0.029898,0.035529,-0.8415,0.40006,-0.099536,0.039739,0.675426,0.705324,0.6452979315628192
jittering,0.4,manhattan,sbd,-0.0337,0.035529,-0.9485,0.342868,-0.103337,0.035937,0.675426,0.709126,0.5948215346534653
jittering,0.4,manhattan,shape_dtw,-0.024948,0.035529,-0.7022,0.482562,-0.094585,0.044689,0.675426,0.700374,0.7109776894293732
jittering,0.4,manhattan,twe,-0.03367,0.035529,-0.9477,0.343297,-0.103307,0.035967,0.675426,0.709096,0.5948215346534653
jittering,0.4,manhattan,wddtw,0.211621,0.035529,5.9562,0.0,0.141984,0.281258,0.675426,0.463805,0.0
jittering,0.4,manhattan,wdtw,-0.030181,0.035529,-0.8495,0.395624,-0.099818,0.039457,0.675426,0.705606,0.6410574074074074
jittering,0.4,minkowski,msm,-0.031039,0.035529,-0.8736,0.382333,-0.100676,0.038599,0.674285,0.705324,0.6288039843749998
jittering,0.4,minkowski,sbd,-0.03484,0.035529,-0.9806,0.326786,-0.104477,0.034797,0.674285,0.709126,0.5836293601359004
jittering,0.4,minkowski,shape_dtw,-0.026088,0.035529,-0.7343,0.462777,-0.095726,0.043549,0.674285,0.700374,0.7001669308357349
jittering,0.4,minkowski,twe,-0.03481,0.035529,-0.9798,0.327203,-0.104448,0.034827,0.674285,0.709096,0.5836293601359004
jittering,0.4,minkowski,wddtw,0.210481,0.035529,5.9242,0.0,0.140843,0.280118,0.674285,0.463805,0.0
jittering,0.4,minkowski,wdtw,-0.031321,0.035529,-0.8816,0.378017,-0.100958,0.038316,0.674285,0.705606,0.6260533911671924
jittering,0.4,msm,sbd,-0.003802,0.035529,-0.107,0.914788,-0.073439,0.065836,0.705324,0.709126,0.9795837067209776
jittering,0.4,msm,shape_dtw,0.00495,0.035529,0.1393,0.889193,-0.064687,0.074587,0.705324,0.700374,0.9729172004132232
jittering,0.4,msm,twe,-0.003772,0.035529,-0.1062,0.915457,-0.073409,0.065866,0.705324,0.709096,0.9795837067209776
jittering,0.4,msm,wddtw,0.241519,0.035529,6.7978,0.0,0.171882,0.311156,0.705324,0.463805,0.0
jittering,0.4,msm,wdtw,-0.000282,0.035529,-0.0079,0.993657,-0.06992,0.069355,0.705324,0.705606,1.0
jittering,0.4,sbd,shape_dtw,0.008752,0.035529,0.2463,0.80543,-0.060886,0.078389,0.709126,0.700374,0.9335777757352941
jittering,0.4,sbd,twe,3e-05,0.035529,0.0008,0.999327,-0.069607,0.069667,0.709126,0.709096,1.0
jittering,0.4,sbd,wddtw,0.245321,0.035529,6.9048,0.0,0.175684,0.314958,0.709126,0.463805,0.0
jittering,0.4,sbd,wdtw,0.003519,0.035529,0.0991,0.921098,-0.066118,0.073156,0.709126,0.705606,0.9822135071090047
jittering,0.4,shape_dtw,twe,-0.008722,0.035529,-0.2455,0.806083,-0.078359,0.060915,0.700374,0.709096,0.9335777757352941
jittering,0.4,shape_dtw,wddtw,0.236569,0.035529,6.6584,0.0,0.166932,0.306206,0.700374,0.463805,0.0
jittering,0.4,shape_dtw,wdtw,-0.005233,0.035529,-0.1473,0.882915,-0.07487,0.064405,0.700374,0.705606,0.9717617924528302
jittering,0.4,twe,wddtw,0.245291,0.035529,6.9039,0.0,0.175654,0.314928,0.709096,0.463805,0.0
jittering,0.4,twe,wdtw,0.003489,0.035529,0.0982,0.921767,-0.066148,0.073127,0.709096,0.705606,0.9822618572395129
jittering,0.4,wddtw,wdtw,-0.241802,0.035529,-6.8057,0.0,-0.311439,-0.172164,0.463805,0.705606,0.0
missing,0.0,adtw,ddtw,0.049964,0.035529,1.4063,0.159642,-0.019673,0.119601,0.921899,0.871936,0.3356957943925234
missing,0.0,adtw,dtw,0.031618,0.035529,0.8899,0.373505,-0.038019,0.101256,0.921899,0.890281,0.623828605514316
missing,0.0,adtw,edr,0.074714,0.035529,2.1029,0.035476,0.005076,0.144351,0.921899,0.847186,0.0920505766062603
missing,0.0,adtw,erp,0.010656,0.035529,0.2999,0.764238,-0.058981,0.080293,0.921899,0.911243,0.9135585546282246
missing,0.0,adtw,euclidean,0.036362,0.035529,1.0235,0.306093,-0.033275,0.106,0.921899,0.885537,0.5599262195121951
missing,0.0,adtw,lcss,0.254432,0.035529,7.1612,0.0,0.184795,0.324069,0.921899,0.667467,0.0
missing,0.0,adtw,manhattan,0.03395,0.035529,0.9555,0.339305,-0.035688,0.103587,0.921899,0.88795,0.594703531701891
missing,0.0,adtw,minkowski,0.036362,0.035529,1.0235,0.306093,-0.033275,0.106,0.921899,0.885537,0.5599262195121951
missing,0.0,adtw,msm,0.009509,0.035529,0.2676,0.78897,-0.060128,0.079147,0.921899,0.91239,0.9244535687732343
missing,0.0,adtw,sbd,0.012111,0.035529,0.3409,0.733202,-0.057526,0.081748,0.921899,0.909789,0.8965785326086956
missing,0.0,adtw,shape_dtw,0.002619,0.035529,0.0737,0.941238,-0.067018,0.072256,0.921899,0.91928,0.9904492534837425
missing,0.0,adtw,twe,0.003767,0.035529,0.106,0.915552,-0.06587,0.073405,0.921899,0.918132,0.9795837067209776
missing,0.0,adtw,wddtw,0.037825,0.035529,1.0646,0.287053,-0.031813,0.107462,0.921899,0.884075,0.5388658820023838
missing,0.0,adtw,wdtw,0.016813,0.035529,0.4732,0.636066,-0.052825,0.08645,0.921899,0.905087,0.8266228960396039
missing,0.0,ddtw,dtw,-0.018345,0.035529,-0.5163,0.605611,-0.087983,0.051292,0.871936,0.890281,0.8076522650296359
missing,0.0,ddtw,edr,0.02475,0.035529,0.6966,0.48605,-0.044887,0.094387,0.871936,0.847186,0.7127828212290502
missing,0.0,ddtw,erp,-0.039308,0.035529,-1.1064,0.268573,-0.108945,0.030329,0.871936,0.911243,0.5146015510948906
missing,0.0,ddtw,euclidean,-0.013601,0.035529,-0.3828,0.701852,-0.083239,0.056036,0.871936,0.885537,0.8745386867088608
missing,0.0,ddtw,lcss,0.204468,0.035529,5.7549,0.0,0.134831,0.274106,0.871936,0.667467,0.0
missing,0.0,ddtw,manhattan,-0.016014,0.035529,-0.4507,0.65218,-0.085652,0.053623,0.871936,0.88795,0.8378331973898857
missing,0.0,ddtw,minkowski,-0.013601,0.035529,-0.3828,0.701852,-0.083239,0.056036,0.871936,0.885537,0.8745386867088608
missing,0.0,ddtw,msm,-0.040455,0.035529,-1.1386,0.254859,-0.110092,0.029183,0.871936,0.91239,0.4955591666666667
missing,0.0,ddtw,sbd,-0.037853,0.035529,-1.0654,0.286692,-0.10749,0.031784,0.871936,0.909789,0.5388658820023838
missing,0.0,ddtw,shape_dtw,-0.047345,0.035529,-1.3326,0.182676,-0.116982,0.022292,0.871936,0.91928,0.3756066579634465
missing,0.0,ddtw,twe,-0.046196,0.035529,-1.3002,0.19352,-0.115834,0.023441,0.871936,0.918132,0.3948108808290155
missing,0.0,ddtw,wddtw,-0.012139,0.035529,-0.3417,0.732602,-0.081776,0.057498,0.871936,0.884075,0.8965785326086956
missing,0.0,ddtw,wdtw,-0.033151,0.035529,-0.9331,0.350784,-0.102788,0.036486,0.871936,0.905087,0.601835294117647
missing,0.0,dtw,edr,0.043095,0.035529,1.213,0.225148,-0.026542,0.112733,0.890281,0.847186,0.4483035398230088
missing,0.0,dtw,erp,-0.020962,0.035529,-0.59,0.555187,-0.0906,0.048675,0.890281,0.911243,0.7702623459507043
missing,0.0,dtw,euclidean,0.004744,0.035529,0.1335,0.893777,-0.064893,0.074381,0.890281,0.885537,0.9729172004132232
missing,0.0,dtw,lcss,0.222814,0.035529,6.2713,0.0,0.153176,0.292451,0.890281,0.667467,0.0
missing,0.0,dtw,manhattan,0.002331,0.035529,0.0656,0.947687,-0.067306,0.071968,0.890281,0.88795,0.9904492534837425
missing,0.0,dtw,minkowski,0.004744,0.035529,0.1335,0.893777,-0.064893,0.074381,0.890281,0.885537,0.9729172004132232
missing,0.0,dtw,msm,-0.022109,0.035529,-0.6223,0.533759,-0.091746,0.047528,0.890281,0.91239,0.7566790504050406
missing,0.0,dtw,sbd,-0.019508,0.035529,-0.5491,0.582966,-0.089145,0.05013,0.890281,0.909789,0.7895395098882202
missing,0.0,dtw,shape_dtw,-0.028999,0.035529,-0.8162,0.414378,-0.098637,0.040638,0.890281,0.91928,0.6572460725075528
missing,0.0,dtw,twe,-0.027851,0.035529,-0.7839,0.433105,-0.097488,0.041786,0.890281,0.918132,0.6740517539525692
missing,0.0,dtw,wddtw,0.006206,0.035529,0.1747,0.86133,-0.063431,0.075844,0.890281,0.884075,0.9626665662650603
missing,0.0,dtw,wdtw,-0.014806,0.035529,-0.4167,0.676883,-0.084443,0.054832,0.890281,0.905087,0.8611395193861066
missing,0.0,edr,erp,-0.064058,0.035529,-1.803,0.071395,-0.133695,0.00558,0.847186,0.911243,0.16733203124999999
missing,0.0,edr,euclidean,-0.038351,0.035529,-1.0794,0.280398,-0.107988,0.031286,0.847186,0.885537,0.5301642857142858
missing,0.0,edr,lcss,0.179718,0.035529,5.0583,0.0,0.110081,0.249356,0.847186,0.667467,0.0
missing,0.0,edr,manhattan,-0.040764,0.035529,-1.1473,0.251241,-0.110401,0.028873,0.847186,0.88795,0.492169869402985
missing,0.0,edr,minkowski,-0.038351,0.035529,-1.0794,0.280398,-0.107988,0.031286,0.847186,0.885537,0.5301642857142858
missing,0.0,edr,msm,-0.065204,0.035529,-1.8352,0.066472,-0.134842,0.004433,0.847186,0.91239,0.15672664670658684
missing,0.0,edr,sbd,-0.062603,0.035529,-1.762,0.078067,-0.13224,0.007034,0.847186,0.909789,0.1810832474226804
missing,0.0,edr,shape_dtw,-0.072095,0.035529,-2.0292,0.042441,-0.141732,-0.002457,0.847186,0.91928,0.10764021739130435
missing,0.0,edr,twe,-0.070946,0.035529,-1.9968,0.045842,-0.140583,-0.001309,0.847186,0.918132,0.11406184834123222
missing,0.0,edr,wddtw,-0.036889,0.035529,-1.0383,0.299144,-0.106526,0.032748,0.847186,0.884075,0.5529950704225353
missing,0.0,edr,wdtw,-0.057901,0.035529,-1.6297,0.103171,-0.127538,0.011736,0.847186,0.905087,0.2282223665730337
missing,0.0,erp,euclidean,0.025707,0.035529,0.7235,0.469353,-0.043931,0.095344,0.911243,0.885537,0.7017901421800948
missing,0.0,erp,lcss,0.243776,0.035529,6.8613,0.0,0.174139,0.313413,0.911243,0.667467,0.0
missing,0.0,erp,manhattan,0.023294,0.035529,0.6556,0.51207,-0.046344,0.092931,0.911243,0.88795,0.7372122943327241
missing,0.0,erp,minkowski,0.025707,0.035529,0.7235,0.469353,-0.043931,0.095344,0.911243,0.885537,0.7017901421800948
missing,0.0,erp,msm,-0.001147,0.035529,-0.0323,0.974255,-0.070784,0.068491,0.911243,0.91239,0.9958967229072031
missing,0.0,erp,sbd,0.001455,0.035529,0.0409,0.967337,-0.068182,0.071092,0.911243,0.909789,0.9958967229072031
missing,0.0,erp,shape_dtw,-0.008037,0.035529,-0.2262,0.821041,-0.077674,0.0616,0.911243,0.91928,0.9408461664244185
missing,0.0,erp,twe,-0.006888,0.035529,-0.1939,0.846268,-0.076526,0.062749,0.911243,0.918132,0.9540959914101647
missing,0.0,erp,wddtw,0.027169,0.035529,0.7647,0.444458,-0.042469,0.096806,0.911243,0.884075,0.684997089041096
missing,0.0,erp,wdtw,0.006157,0.035529,0.1733,0.862427,-0.063481,0.075794,0.911243,0.905087,0.9626665662650603
missing,0.0,euclidean,lcss,0.21807,0.035529,6.1378,0.0,0.148432,0.287707,0.885537,0.667467,0.0
missing,0.0,euclidean,manhattan,-0.002413,0.035529,-0.0679,0.945854,-0.07205,0.067224,0.885537,0.88795,0.9904492534837425
missing,0.0,euclidean,minkowski,0.0,0.035529,0.0,1.0,-0.069637,0.069637,0.885537,0.885537,1.0
missing,0.0,euclidean,msm,-0.026853,0.035529,-0.7558,0.449766,-0.09649,0.042784,0.885537,0.91239,0.6870819107662464
missing,0.0,euclidean,sbd,-0.024252,0.035529,-0.6826,0.494869,-0.093889,0.045386,0.885537,0.909789,0.7176967541436464
missing,0.0,euclidean,shape_dtw,-0.033743,0.035529,-0.9497,0.342245,-0.103381,0.035894,0.885537,0.91928,0.5948215346534653
missing,0.0,euclidean,twe,-0.032595,0.035529,-0.9174,0.358925,-0.102232,0.037042,0.885537,0.918132,0.6078568548387097
missing,0.0,euclidean,wddtw,0.001462,0.035529,0.0412,0.967172,-0.068175,0.071099,0.885537,0.884075,0.9958967229072031
missing,0.0,euclidean,wdtw,-0.01955,0.035529,-0.5502,0.58215,-0.089187,0.050087,0.885537,0.905087,0.7895395098882202
missing,0.0,lcss,manhattan,-0.220483,0.035529,-6.2057,0.0,-0.29012,-0.150845,0.667467,0.88795,0.0
missing,0.0,lcss,minkowski,-0.21807,0.035529,-6.1378,0.0,-0.287707,-0.148432,0.667467,0.885537,0.0
missing,0.0,lcss,msm,-0.244923,0.035529,-6.8936,0.0,-0.31456,-0.175286,0.667467,0.91239,0.0
missing,0.0,lcss,sbd,-0.242321,0.035529,-6.8203,0.0,-0.311959,-0.172684,0.667467,0.909789,0.0
missing,0.0,lcss,shape_dtw,-0.251813,0.035529,-7.0875,0.0,-0.32145,-0.182176,0.667467,0.91928,0.0
missing,0.0,lcss,twe,-0.250665,0.035529,-7.0552,0.0,-0.320302,-0.181027,0.667467,0.918132,0.0
missing,0.0,lcss,wddtw,-0.216607,0.035529,-6.0966,0.0,-0.286245,-0.14697,0.667467,0.884075,0.0
missing,0.0,lcss,wdtw,-0.237619,0.035529,-6.688,0.0,-0.307257,-0.167982,0.667467,0.905087,0.0
missing,0.0,manhattan,minkowski,0.002413,0.035529,0.0679,0.945854,-0.067224,0.07205,0.88795,0.885537,0.9904492534837425
missing,0.0,manhattan,msm,-0.02444,0.035529,-0.6879,0.491522,-0.094077,0.045197,0.88795,0.91239,0.7168029166666667
missing,0.0,manhattan,sbd,-0.021839,0.035529,-0.6147,0.538772,-0.091476,0.047799,0.88795,0.909789,0.7603637096774194
missing,0.0,manhattan,shape_dtw,-0.031331,0.035529,-0.8818,0.377871,-0.100968,0.038307,0.88795,0.91928,0.6260533911671924
missing,0.0,manhattan,twe,-0.030182,0.035529,-0.8495,0.395603,-0.099819,0.039455,0.88795,0.918132,0.6410574074074074
missing,0.0,manhattan,wddtw,0.003875,0.035529,0.1091,0.913147,-0.065762,0.073512,0.88795,0.884075,0.9795837067209776
missing,0.0,manhattan,wdtw,-0.017137,0.035529,-0.4823,0.62957,-0.086774,0.0525,0.88795,0.905087,0.8249357321131447
missing,0.0,minkowski,msm,-0.026853,0.035529,-0.7558,0.449766,-0.09649,0.042784,0.885537,0.91239,0.6870819107662464
missing,0.0,minkowski,sbd,-0.024252,0.035529,-0.6826,0.494869,-0.093889,0.045386,0.885537,0.909789,0.7176967541436464
missing,0.0,minkowski,shape_dtw,-0.033743,0.035529,-0.9497,0.342245,-0.103381,0.035894,0.885537,0.91928,0.5948215346534653
missing,0.0,minkowski,twe,-0.032595,0.035529,-0.9174,0.358925,-0.102232,0.037042,0.885537,0.918132,0.6078568548387097
missing,0.0,minkowski,wddtw,0.001462,0.035529,0.0412,0.967172,-0.068175,0.071099,0.885537,0.884075,0.9958967229072031
missing,0.0,minkowski,wdtw,-0.01955,0.035529,-0.5502,0.58215,-0.089187,0.050087,0.885537,0.905087,0.7895395098882202
missing,0.0,msm,sbd,0.002601,0.035529,0.0732,0.941631,-0.067036,0.072239,0.91239,0.909789,0.9904492534837425
missing,0.0,msm,shape_dtw,-0.00689,0.035529,-0.1939,0.846227,-0.076528,0.062747,0.91239,0.91928,0.9540959914101647
missing,0.0,msm,twe,-0.005742,0.035529,-0.1616,0.871612,-0.075379,0.063895,0.91239,0.918132,0.9660724137931035
missing,0.0,msm,wddtw,0.028315,0.035529,0.797,0.425474,-0.041322,0.097953,0.91239,0.884075,0.6674517430278885
missing,0.0,msm,wdtw,0.007303,0.035529,0.2056,0.837136,-0.062334,0.076941,0.91239,0.905087,0.9512909090909091
missing,0.0,sbd,shape_dtw,-0.009492,0.035529,-0.2672,0.78935,-0.079129,0.060145,0.909789,0.91928,0.9244535687732343
missing,0.0,sbd,twe,-0.008343,0.035529,-0.2348,0.81434,-0.077981,0.061294,0.909789,0.918132,0.9375625
missing,0.0,sbd,wddtw,0.025714,0.035529,0.7237,0.469226,-0.043923,0.095351,0.909789,0.884075,0.7017901421800948
missing,0.0,sbd,wdtw,0.004702,0.035529,0.1323,0.894717,-0.064935,0.074339,0.909789,0.905087,0.9729172004132232
missing,0.0,shape_dtw,twe,0.001148,0.035529,0.0323,0.974214,-0.068489,0.070786,0.91928,0.918132,0.9958967229072031
missing,0.0,shape_dtw,wddtw,0.035206,0.035529,0.9909,0.321737,-0.034432,0.104843,0.91928,0.884075,0.5804533505154639
missing,0.0,shape_dtw,wdtw,0.014194,0.035529,0.3995,0.68953,-0.055444,0.083831,0.91928,0.905087,0.8682615215654952
missing,0.0,twe,wddtw,0.034057,0.035529,0.9586,0.337775,-0.03558,0.103695,0.918132,0.884075,0.594703531701891
